2025-08-05T03:54:05.881621Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-08-05T03:54:05.882660Z  INFO zenoh::net::runtime: Using ZID: e8891f779220f4af978514a4e93d6e25
2025-08-05T03:54:05.883057Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::5486:ceff:fe29:32b0]:41217
2025-08-05T03:54:05.883066Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:41217
2025-08-05T03:54:05.883083Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-05T03:54:09.227223Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.229241Z  INFO dora_daemon::log:    C counter received message `loop iteration 29`, counter: 30 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.231148Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.233164Z  INFO dora_daemon::log:    C counter received message `loop iteration 30`, counter: 31 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.235177Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.237199Z  INFO dora_daemon::log:    C counter received message `loop iteration 31`, counter: 32 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.239216Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.241850Z  INFO dora_daemon::log:    C counter received message `loop iteration 32`, counter: 33 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.243184Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.245211Z  INFO dora_daemon::log:    C counter received message `loop iteration 33`, counter: 34 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.247221Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.249237Z  INFO dora_daemon::log:    C counter received message `loop iteration 34`, counter: 35 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.251139Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.253160Z  INFO dora_daemon::log:    C counter received message `loop iteration 35`, counter: 36 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.255170Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.257201Z  INFO dora_daemon::log:    C counter received message `loop iteration 36`, counter: 37 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.259214Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.261231Z  INFO dora_daemon::log:    C counter received message `loop iteration 37`, counter: 38 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.263156Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.265164Z  INFO dora_daemon::log:    C counter received message `loop iteration 38`, counter: 39 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.267209Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.269238Z  INFO dora_daemon::log:    C counter received message `loop iteration 39`, counter: 40 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.271163Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.273222Z  INFO dora_daemon::log:    C counter received message `loop iteration 40`, counter: 41 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.275646Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.277241Z  INFO dora_daemon::log:    C counter received message `loop iteration 41`, counter: 42 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.279136Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.281158Z  INFO dora_daemon::log:    C counter received message `loop iteration 42`, counter: 43 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.283178Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.285666Z  INFO dora_daemon::log:    C counter received message `loop iteration 43`, counter: 44 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.287192Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.289137Z  INFO dora_daemon::log:    C counter received message `loop iteration 44`, counter: 45 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.291198Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.293246Z  INFO dora_daemon::log:    C counter received message `loop iteration 45`, counter: 46 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.295144Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.297161Z  INFO dora_daemon::log:    C counter received message `loop iteration 46`, counter: 47 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.299189Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.301203Z  INFO dora_daemon::log:    C counter received message `loop iteration 47`, counter: 48 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.303221Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.305247Z  INFO dora_daemon::log:    C counter received message `loop iteration 48`, counter: 49 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.307170Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.309146Z  INFO dora_daemon::log:    C counter received message `loop iteration 49`, counter: 50 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.311181Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.313200Z  INFO dora_daemon::log:    C counter received message `loop iteration 50`, counter: 51 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.315233Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.317183Z  INFO dora_daemon::log:    C counter received message `loop iteration 51`, counter: 52 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.319179Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.321206Z  INFO dora_daemon::log:    C counter received message `loop iteration 52`, counter: 53 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.323217Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.325256Z  INFO dora_daemon::log:    C counter received message `loop iteration 53`, counter: 54 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:09.327339Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.341941Z  INFO dora_daemon::log:    [c node] Hello World build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.342195Z  INFO dora_daemon::log:    C counter received message `loop iteration 54`, counter: 55 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.342512Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 53 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.351865Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 54 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.351876Z  INFO dora_daemon::log:    [c node] dora context initialized build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.352753Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.354776Z  INFO dora_daemon::log:    [c node] received 10 events build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.354786Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 55 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.356782Z  INFO dora_daemon::log:    C counter received message `loop iteration 55`, counter: 56 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.358734Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 56 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.358749Z  INFO dora_daemon::log:    [c node] finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.360741Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.363192Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.363199Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 57 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.364762Z  INFO dora_daemon::log:    C counter received message `loop iteration 56`, counter: 57 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.366427Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node")
2025-08-05T03:54:11.368755Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 58 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.369134Z  INFO run_inner{[3mself.daemon_id[0m[2m=[0mDaemonId { machine_id: None, uuid: e37a34fd-db39-4847-9ea6-ad9596ac0b88 }}: dora_daemon::log:    c_node finished successfully build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_node") target="daemon"
2025-08-05T03:54:11.370732Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.372776Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 59 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.374783Z  INFO dora_daemon::log:    C counter received message `loop iteration 57`, counter: 58 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.376671Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 60 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.378685Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.380703Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 61 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.382730Z  INFO dora_daemon::log:    C counter received message `loop iteration 58`, counter: 59 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.385576Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 62 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.386674Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.388696Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 63 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.390755Z  INFO dora_daemon::log:    C counter received message `loop iteration 59`, counter: 60 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.392729Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 64 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.394747Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.396756Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.398738Z  INFO dora_daemon::log:  build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.399136Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 65 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.400447Z  INFO dora_daemon::log:    C counter received message `loop iteration 60`, counter: 61 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.402801Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 66 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.404698Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.406720Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 67 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.408728Z  INFO dora_daemon::log:    C counter received message `loop iteration 61`, counter: 62 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.410739Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 68 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.412746Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.414771Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 69 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.416796Z  INFO dora_daemon::log:    C counter received message `loop iteration 62`, counter: 63 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.418685Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 70 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.420694Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.422712Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 71 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.424713Z  INFO dora_daemon::log:    C counter received message `loop iteration 63`, counter: 64 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.426744Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 72 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.428767Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.430766Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 73 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.432783Z  INFO dora_daemon::log:    C counter received message `loop iteration 64`, counter: 65 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.434679Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 74 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.436700Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.438712Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 75 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.440754Z  INFO dora_daemon::log:    C counter received message `loop iteration 65`, counter: 66 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.442743Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 76 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.444748Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.446770Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 77 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.448782Z  INFO dora_daemon::log:    C counter received message `loop iteration 66`, counter: 67 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.450670Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 78 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.452694Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.454696Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 79 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.456720Z  INFO dora_daemon::log:    C counter received message `loop iteration 67`, counter: 68 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.458745Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 80 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.460773Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.462760Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 81 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.464682Z  INFO dora_daemon::log:    C counter received message `loop iteration 68`, counter: 69 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.466697Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 82 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.468709Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.470732Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 83 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.472741Z  INFO dora_daemon::log:    C counter received message `loop iteration 69`, counter: 70 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.474750Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 84 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.476781Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.478687Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 85 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.480689Z  INFO dora_daemon::log:    C counter received message `loop iteration 70`, counter: 71 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.482702Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 86 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.484710Z  INFO dora_daemon::log:    message event build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.486741Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 87 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
2025-08-05T03:54:11.488751Z  INFO dora_daemon::log:    C counter received message `loop iteration 71`, counter: 72 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("runtime-node")
2025-08-05T03:54:11.490783Z  INFO dora_daemon::log:    [c sink] received input `counter` with data: The current counter value is 88 build_id=None dataflow_id=Some("0198785d-6eba-7496-bb5e-e4e4b2c6e5c6") node_id=Some("c_sink")
